ex_name,ex_version,ex_prompt_version,ex_number,timestamp,index,config_name,config_label,config_deployment,config_api_version,config_temperature,config_max_tokens,config_n_responses,config_stop,config_top_p,config_top_k,fact,measures,dependencies,node_tp,node_fp,node_fn,edges_tp,edges_fn,edges_fp,edges_precision,edges_recall,edges_f1,nodes_tp,nodes_fn,nodes_fp,nodes_precision,nodes_recall,nodes_f1
exercise-3-demand-rq5-example-gpt4o-2024-11-12T15-59-14,demand,,3,2024-11-12T15-59-14,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'storeAddress', 'label': 'tp'}, {'from': 'store', 'to': 'storeType', 'label': 'tp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditCard', 'to': 'expirationDate', 'label': 'fp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingBank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'bankCountry', 'label': 'fp'}, {'from': 'holder', 'to': 'firstName', 'label': 'tp'}, {'from': 'holder', 'to': 'lastName', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomeRange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['exchange', 'job', 'issuingbank', 'lastname', 'creditlimit', 'store', 'circuit', 'creditcardname', 'age', 'purchase', 'holder', 'storeaddress', 'amount', 'issuingbankaddress', 'creditcardtype', 'color', 'incomerange', 'storetype', 'date', 'firstname', 'country', 'area', 'creditcard', 'storename']","['expirationdate', 'bankcountry']",[],23,2,2,0.92,0.92,0.92,24,0,2,0.9231,1.0,0.96
exercise-3-demand-rq5-example-gpt4o-2024-11-12T15-59-39,demand,,3,2024-11-12T15-59-39,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'storeAddress', 'label': 'tp'}, {'from': 'store', 'to': 'storeType', 'label': 'tp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditCard', 'to': 'expirationDate', 'label': 'fp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingBank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'bankCountry', 'label': 'fp'}, {'from': 'holder', 'to': 'firstName', 'label': 'tp'}, {'from': 'holder', 'to': 'lastName', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomeRange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['storeaddress', 'country', 'issuingbank', 'age', 'creditcardname', 'job', 'firstname', 'store', 'creditcard', 'date', 'holder', 'storename', 'exchange', 'storetype', 'area', 'issuingbankaddress', 'lastname', 'amount', 'creditcardtype', 'purchase', 'circuit', 'color', 'incomerange', 'creditlimit']","['bankcountry', 'expirationdate']",[],23,2,2,0.92,0.92,0.92,24,0,2,0.9231,1.0,0.96
exercise-3-demand-rq5-example-gpt4o-2024-11-12T19-08-28,demand,,3,2024-11-12T19-08-28,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'storeAddress', 'label': 'tp'}, {'from': 'store', 'to': 'storeType', 'label': 'tp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditCard', 'to': 'expirationDate', 'label': 'fp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingBank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'bankCountry', 'label': 'fp'}, {'from': 'holder', 'to': 'firstName', 'label': 'tp'}, {'from': 'holder', 'to': 'lastName', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomeRange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['date', 'creditcard', 'purchase', 'exchange', 'lastname', 'storetype', 'holder', 'storeaddress', 'storename', 'issuingbankaddress', 'area', 'amount', 'incomerange', 'age', 'issuingbank', 'creditlimit', 'creditcardtype', 'country', 'store', 'creditcardname', 'firstname', 'color', 'circuit', 'job']","['expirationdate', 'bankcountry']",[],23,2,2,0.92,0.92,0.92,24,0,2,0.9231,1.0,0.96
exercise-3-demand-rq5-example-gpt4o-2024-11-12T19-08-45,demand,,3,2024-11-12T19-08-45,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'storeAddress', 'label': 'tp'}, {'from': 'store', 'to': 'storeType', 'label': 'tp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditCard', 'to': 'expirationDate', 'label': 'fp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingBank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'bankCountry', 'label': 'fp'}, {'from': 'holder', 'to': 'firstName', 'label': 'tp'}, {'from': 'holder', 'to': 'lastName', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomeRange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['storetype', 'job', 'age', 'holder', 'country', 'firstname', 'creditcardname', 'storeaddress', 'incomerange', 'issuingbank', 'issuingbankaddress', 'store', 'lastname', 'creditlimit', 'date', 'exchange', 'storename', 'creditcardtype', 'purchase', 'circuit', 'amount', 'color', 'creditcard', 'area']","['bankcountry', 'expirationdate']",[],23,2,2,0.92,0.92,0.92,24,0,2,0.9231,1.0,0.96
exercise-3-demand-rq5-example-gpt4o-2024-11-12T19-09-02,demand,,3,2024-11-12T19-09-02,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'storeAddress', 'label': 'tp'}, {'from': 'store', 'to': 'storeType', 'label': 'tp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditCard', 'to': 'expirationDate', 'label': 'fp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingBank', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'bankCountry', 'label': 'fp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'holder', 'to': 'firstName', 'label': 'tp'}, {'from': 'holder', 'to': 'lastName', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomeRange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['age', 'date', 'amount', 'color', 'area', 'country', 'exchange', 'storeaddress', 'circuit', 'incomerange', 'creditcardtype', 'creditcard', 'creditcardname', 'job', 'purchase', 'store', 'storetype', 'storename', 'lastname', 'firstname', 'holder', 'issuingbank', 'creditlimit', 'issuingbankaddress']","['bankcountry', 'expirationdate']",[],23,2,2,0.92,0.92,0.92,24,0,2,0.9231,1.0,0.96
exercise-3-demand-rq5-example-gpt4o-2024-11-12T19-09-25,demand,,3,2024-11-12T19-09-25,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'storeAddress', 'label': 'tp'}, {'from': 'store', 'to': 'storeType', 'label': 'tp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditCard', 'to': 'expirationDate', 'label': 'fp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingBank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'bankCountry', 'label': 'fp'}, {'from': 'holder', 'to': 'firstName', 'label': 'tp'}, {'from': 'holder', 'to': 'lastName', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomeRange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['date', 'creditcardtype', 'color', 'job', 'storeaddress', 'holder', 'age', 'storename', 'lastname', 'creditcardname', 'circuit', 'exchange', 'amount', 'firstname', 'creditcard', 'purchase', 'incomerange', 'issuingbankaddress', 'issuingbank', 'country', 'area', 'store', 'storetype', 'creditlimit']","['bankcountry', 'expirationdate']",[],23,2,2,0.92,0.92,0.92,24,0,2,0.9231,1.0,0.96
exercise-3-demand-rq5-example-gpt4o-2024-11-12T19-09-45,demand,,3,2024-11-12T19-09-45,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'store', 'to': 'storeName', 'label': 'tp'}, {'from': 'store', 'to': 'storeAddress', 'label': 'tp'}, {'from': 'store', 'to': 'storeType', 'label': 'tp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditCard', 'to': 'expirationDate', 'label': 'fp'}, {'from': 'creditCard', 'to': 'creditLimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingBank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBank', 'to': 'bankCountry', 'label': 'fp'}, {'from': 'holder', 'to': 'firstName', 'label': 'tp'}, {'from': 'holder', 'to': 'lastName', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomeRange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}]","['color', 'purchase', 'issuingbank', 'store', 'area', 'creditcardname', 'storename', 'firstname', 'age', 'lastname', 'creditlimit', 'country', 'issuingbankaddress', 'incomerange', 'creditcardtype', 'amount', 'creditcard', 'circuit', 'job', 'storeaddress', 'storetype', 'exchange', 'holder', 'date']","['bankcountry', 'expirationdate']",[],23,2,2,0.92,0.92,0.92,24,0,2,0.9231,1.0,0.96
exercise-4-demand-rq5-example-gpt4o-2024-11-12T16-00-00,demand,,4,2024-11-12T16-00-00,1,,,,,,,,,,,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'circuit', 'to': 'mileage', 'label': 'tp'}, {'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'stable', 'label': 'tp'}, {'from': 'stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'date', 'label': 'tp'}]","['arrival', 'score', 'stable', 'position', 'city', 'manager', 'firstname', 'circuit', 'driver', 'age', 'date', 'mileage', 'carnumber', 'time', 'mainaddress', 'numberoflaps', 'lastname']",[],[],16,0,0,1.0,1.0,1.0,17,0,0,1.0,1.0,1.0
exercise-4-demand-rq5-example-gpt4o-2024-11-12T16-00-20,demand,,4,2024-11-12T16-00-20,1,,,,,,,,,,,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'stable', 'label': 'tp'}, {'from': 'stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}, {'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'circuit', 'to': 'mileage', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'date', 'label': 'tp'}]","['mileage', 'date', 'lastname', 'firstname', 'driver', 'carnumber', 'manager', 'circuit', 'score', 'city', 'numberoflaps', 'age', 'time', 'position', 'stable', 'mainaddress', 'arrival']",[],[],16,0,0,1.0,1.0,1.0,17,0,0,1.0,1.0,1.0
exercise-4-demand-rq5-example-gpt4o-2024-11-12T16-00-37,demand,,4,2024-11-12T16-00-37,1,,,,,,,,,,,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'stable', 'label': 'tp'}, {'from': 'stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}, {'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'circuit', 'to': 'mileage', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'date', 'label': 'tp'}]","['lastname', 'score', 'carnumber', 'age', 'arrival', 'city', 'stable', 'position', 'circuit', 'time', 'mainaddress', 'manager', 'driver', 'mileage', 'firstname', 'date', 'numberoflaps']",[],[],16,0,0,1.0,1.0,1.0,17,0,0,1.0,1.0,1.0
exercise-4-demand-rq5-example-gpt4o-2024-11-12T16-00-57,demand,,4,2024-11-12T16-00-57,1,,,,,,,,,,,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'stable', 'label': 'tp'}, {'from': 'stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}, {'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'circuit', 'to': 'mileage', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'date', 'label': 'tp'}]","['score', 'stable', 'manager', 'driver', 'firstname', 'age', 'position', 'carnumber', 'date', 'lastname', 'numberoflaps', 'circuit', 'time', 'mileage', 'city', 'arrival', 'mainaddress']",[],[],16,0,0,1.0,1.0,1.0,17,0,0,1.0,1.0,1.0
exercise-4-demand-rq5-example-gpt4o-2024-11-12T16-01-16,demand,,4,2024-11-12T16-01-16,1,,,,,,,,,,,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'circuit', 'to': 'mileage', 'label': 'tp'}, {'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'stable', 'label': 'tp'}, {'from': 'stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'date', 'label': 'tp'}]","['stable', 'manager', 'firstname', 'city', 'circuit', 'time', 'carnumber', 'mileage', 'position', 'date', 'arrival', 'driver', 'numberoflaps', 'mainaddress', 'score', 'age', 'lastname']",[],[],16,0,0,1.0,1.0,1.0,17,0,0,1.0,1.0,1.0
exercise-4-demand-rq5-example-gpt4o-2024-11-12T19-10-03,demand,,4,2024-11-12T19-10-03,1,,,,,,,,,,,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'circuit', 'to': 'mileage', 'label': 'tp'}, {'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'stable', 'label': 'tp'}, {'from': 'stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'date', 'label': 'tp'}]","['stable', 'position', 'circuit', 'mainaddress', 'time', 'arrival', 'score', 'driver', 'firstname', 'manager', 'numberoflaps', 'age', 'date', 'carnumber', 'lastname', 'mileage', 'city']",[],[],16,0,0,1.0,1.0,1.0,17,0,0,1.0,1.0,1.0
exercise-4-demand-rq5-example-gpt4o-2024-11-12T19-10-20,demand,,4,2024-11-12T19-10-20,1,,,,,,,,,,,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'circuit', 'to': 'mileage', 'label': 'tp'}, {'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'stable', 'label': 'tp'}, {'from': 'stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'date', 'label': 'tp'}]","['numberoflaps', 'position', 'date', 'score', 'lastname', 'carnumber', 'stable', 'age', 'mainaddress', 'city', 'firstname', 'driver', 'arrival', 'time', 'mileage', 'manager', 'circuit']",[],[],16,0,0,1.0,1.0,1.0,17,0,0,1.0,1.0,1.0
exercise-4-demand-rq5-example-gpt4o-2024-11-12T19-10-39,demand,,4,2024-11-12T19-10-39,1,,,,,,,,,,,ARRIVAL,"['position', 'score', 'numberOfLaps', 'time']","[{'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'stable', 'label': 'tp'}, {'from': 'stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}, {'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'circuit', 'to': 'mileage', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'date', 'label': 'tp'}]","['circuit', 'carnumber', 'driver', 'city', 'date', 'position', 'age', 'manager', 'score', 'numberoflaps', 'firstname', 'stable', 'mainaddress', 'mileage', 'time', 'lastname', 'arrival']",[],[],16,0,0,1.0,1.0,1.0,17,0,0,1.0,1.0,1.0
